TaxID	Chromosomes/RefSeq	Status
1412592	-	Gapless Chromosome
1412593	-	Gapless Chromosome
1412595	-	Gapless Chromosome
1412596	-	Gapless Chromosome
1412597	-	Gapless Chromosome
1412475	-	Gapless Chromosome
1412451	-	Gapless Chromosome
1412468	-	Gapless Chromosome
1244119	-	Gapless Chromosome
1244118	-	Gapless Chromosome
1244113	-	Gapless Chromosome
1244112	-	Gapless Chromosome
1244111	-	Gapless Chromosome
1243621	-	Gapless Chromosome
1412460	-	Gapless Chromosome
1412459	-	Gapless Chromosome
1412461	-	Gapless Chromosome
1412570	-	Gapless Chromosome
1412458	-	Gapless Chromosome
1412463	-	Gapless Chromosome
1412462	-	Gapless Chromosome
1243619	-	Gapless Chromosome
1412470	-	Gapless Chromosome
1412457	-	Gapless Chromosome
1412455	-	Gapless Chromosome
1412454	-	Gapless Chromosome
1412453	-	Gapless Chromosome
1243620	-	Gapless Chromosome
1243618	-	Gapless Chromosome
1244121	-	Gapless Chromosome
1244122	-	Gapless Chromosome
1244120	-	Gapless Chromosome
1412471	-	Gapless Chromosome
1412618	-	Gapless Chromosome
1412480	-	Gapless Chromosome
1412478	-	Gapless Chromosome
1412479	-	Gapless Chromosome
1412505	-	Gapless Chromosome
90371	-	Gapless Chromosome
1320309	-	Chromosome with gaps
1412536	-	Chromosome with gaps
1412543	-	Chromosome with gaps
1412566	-	Chromosome with gaps
1412486	-	Chromosome with gaps
1412502	-	Chromosome with gaps
1412498	-	Chromosome with gaps
1412452	-	Chromosome with gaps
1412506	-	Chromosome with gaps
1412490	-	Chromosome with gaps
1412477	-	Chromosome with gaps
1412500	-	Chromosome with gaps
1412493	-	Chromosome with gaps
1412494	-	Chromosome with gaps
1412487	-	Chromosome with gaps
1412497	-	Chromosome with gaps
1412473	-	Chromosome with gaps
1412474	-	Chromosome with gaps
1412496	-	Chromosome with gaps
1412472	-	Chromosome with gaps
1412485	-	Chromosome with gaps
1412521	-	Chromosome with gaps
1412523	-	Chromosome with gaps
1412514	-	Chromosome with gaps
1412512	-	Chromosome with gaps
1412522	-	Chromosome with gaps
1412520	-	Chromosome with gaps
1412509	-	Chromosome with gaps
1412511	-	Chromosome with gaps
1412519	-	Chromosome with gaps
1412510	-	Chromosome with gaps
1412524	-	Chromosome with gaps
1412504	-	Chromosome with gaps
1412491	-	Chromosome with gaps
1412516	-	Chromosome with gaps
1412515	-	Chromosome with gaps
1412484	-	Chromosome with gaps
1412518	-	Chromosome with gaps
1412594	-	Chromosome with gaps
1412508	-	Chromosome with gaps
1412503	-	Chromosome with gaps
1412507	-	Chromosome with gaps
1412456	-	Chromosome with gaps
1412539	-	Chromosome with gaps
1412538	-	Chromosome with gaps
1412567	-	Chromosome with gaps
1412572	-	Chromosome with gaps
1412535	-	Chromosome with gaps
1412466	-	Chromosome with gaps
1412467	-	Chromosome with gaps
1412469	-	Chromosome with gaps
1412528	-	Chromosome with gaps
1412548	-	Chromosome with gaps
1412547	-	Chromosome with gaps
1412546	-	Chromosome with gaps
1412602	-	Chromosome with gaps
1412552	-	Chromosome with gaps
1412556	-	Chromosome with gaps
1412568	-	Chromosome with gaps
1412545	-	Chromosome with gaps
1412544	-	Chromosome with gaps
1412537	-	Chromosome with gaps
1412557	-	Chromosome with gaps
1412565	-	Chromosome with gaps
1412561	-	Chromosome with gaps
1412616	-	Chromosome with gaps
1412483	-	Chromosome with gaps
1412554	-	Chromosome with gaps
1412563	-	Chromosome with gaps
1412560	-	Chromosome with gaps
1412541	-	Chromosome with gaps
1412540	-	Chromosome with gaps
1412551	-	Chromosome with gaps
1412609	-	Chromosome with gaps
1412610	-	Chromosome with gaps
1412564	-	Chromosome with gaps
1412611	-	Chromosome with gaps
1412612	-	Chromosome with gaps
1412533	-	Chromosome with gaps
1412532	-	Chromosome with gaps
1412613	-	Chromosome with gaps
1412614	-	Chromosome with gaps
1412615	-	Chromosome with gaps
1412617	-	Chromosome with gaps
1412531	-	Chromosome with gaps
1412558	-	Chromosome with gaps
1412619	-	Chromosome with gaps
1412542	-	Chromosome with gaps
1412571	-	Chromosome with gaps
1412526	-	Chromosome with gaps
1412527	-	Chromosome with gaps
1412583	-	Chromosome with gaps
1412582	-	Chromosome with gaps
1412513	-	Chromosome with gaps
1412585	-	Chromosome with gaps
1412598	-	Chromosome with gaps
1412599	-	Chromosome with gaps
1412603	-	Chromosome with gaps
1412604	-	Chromosome with gaps
1412605	-	Chromosome with gaps
1412606	-	Chromosome with gaps
1412607	-	Chromosome with gaps
1412608	-	Chromosome with gaps
1412550	-	Chromosome with gaps
1412581	-	Chromosome with gaps
1412587	-	Chromosome with gaps
1412476	-	Chromosome with gaps
1412584	-	Chromosome with gaps
1412555	-	Chromosome with gaps
1412580	-	Chromosome with gaps
1412579	-	Chromosome with gaps
1412601	-	Chromosome with gaps
1412578	-	Chromosome with gaps
1412577	-	Chromosome with gaps
1412576	-	Chromosome with gaps
1412575	-	Chromosome with gaps
1412574	-	Chromosome with gaps
1412573	-	Chromosome with gaps
1412495	-	Chromosome with gaps
1412588	-	Chromosome with gaps
1412589	-	Chromosome with gaps
1412591	-	Chromosome with gaps
1412529	-	Chromosome with gaps
1412562	-	Chromosome with gaps
1412501	-	Chromosome with gaps
1412549	-	Chromosome with gaps
1412600	-	Chromosome with gaps
904139	NZ_CM001062.1	Chromosome
909945	NZ_CM001151.1	Chromosome
909947	NZ_CM001153.1	Chromosome
596155	NZ_CM001274.1	Chromosome
523831	NZ_CM001471.1	Chromosome
1218152	-	Scaffold
1192688	-	Scaffold
1192689	-	Scaffold
1192585	-	Scaffold
1192586	-	Scaffold
1192587	-	Scaffold
1192588	-	Scaffold
1192589	-	Scaffold
1192590	-	Scaffold
1192591	-	Scaffold
1192592	-	Scaffold
1192593	-	Scaffold
1192560	-	Scaffold
1249525	-	Scaffold
1348563	-	Scaffold
439842	-	Contig
439846	-	Contig
454168	-	Contig
465516	-	Contig
465517	-	Contig
573395	-	Contig
497976	-	Contig
497974	-	Contig
496067	-	Contig
496066	-	Contig
496064	-	Contig
946034	-	Contig
745015	-	Contig
745017	-	Contig
745018	-	Contig
745019	-	Contig
745020	-	Contig
745021	-	Contig
745022	-	Contig
749949	-	Contig
749950	-	Contig
749951	-	Contig
763919	-	Contig
766762	-	Contig
789332	-	Contig
858313	-	Contig
858314	-	Contig
858315	-	Contig
858316	-	Contig
858317	-	Contig
858318	-	Contig
859198	-	Contig
871586	-	Contig
871587	-	Contig
871588	-	Contig
871589	-	Contig
871590	-	Contig
871591	-	Contig
871592	-	Contig
871593	-	Contig
882863	-	Contig
882864	-	Contig
882865	-	Contig
882866	-	Contig
882867	-	Contig
882869	-	Contig
913072	-	Contig
913080	-	Contig
913242	-	Contig
913083	-	Contig
913069	-	Contig
766761	-	Contig
763921	-	Contig
763920	-	Contig
749947	-	Contig
749948	-	Contig
749953	-	Contig
749952	-	Contig
763922	-	Contig
984240	-	Contig
984241	-	Contig
984242	-	Contig
882860	-	Contig
882862	-	Contig
941188	-	Contig
882868	-	Contig
1156917	-	Contig
1124937	-	Contig
1179780	-	Contig
1169661	-	Contig
1169660	-	Contig
1147753	-	Contig
1176487	-	Contig
930778	-	Contig
930779	-	Contig
789642	-	Contig
789646	-	Contig
789647	-	Contig
796737	-	Contig
796735	-	Contig
796734	-	Contig
789643	-	Contig
789644	-	Contig
789645	-	Contig
796736	-	Contig
796733	-	Contig
796732	-	Contig
796731	-	Contig
796730	-	Contig
858308	-	Contig
858306	-	Contig
858307	-	Contig
859196	-	Contig
859197	-	Contig
858305	-	Contig
858309	-	Contig
858310	-	Contig
858311	-	Contig
858312	-	Contig
1182758	-	Contig
1182757	-	Contig
1182759	-	Contig
1182760	-	Contig
1182761	-	Contig
887064	-	Contig
887065	-	Contig
887066	-	Contig
891411	-	Contig
891413	-	Contig
910413	-	Contig
910414	-	Contig
910415	-	Contig
910416	-	Contig
910417	-	Contig
910418	-	Contig
910419	-	Contig
926035	-	Contig
926036	-	Contig
926037	-	Contig
930769	-	Contig
984228	-	Contig
984230	-	Contig
1090945	-	Contig
1116476	-	Contig
1176488	-	Contig
1124941	-	Contig
1128959	-	Contig
1124942	-	Contig
1128963	-	Contig
1141101	-	Contig
1212557	-	Contig
1212554	-	Contig
1212559	-	Contig
1212561	-	Contig
1182164	-	Contig
1182170	-	Contig
1182167	-	Contig
1182168	-	Contig
1078775	-	Contig
1218147	-	Contig
1218151	-	Contig
1218153	-	Contig
1218143	-	Contig
1218148	-	Contig
1218145	-	Contig
1218146	-	Contig
1218150	-	Contig
1218144	-	Contig
1235460	-	Contig
1235459	-	Contig
1218149	-	Contig
702976	-	Contig
702978	-	Contig
702979	-	Contig
882872	-	Contig
882873	-	Contig
882874	-	Contig
882875	-	Contig
882876	-	Contig
882877	-	Contig
882878	-	Contig
882879	-	Contig
885380	-	Contig
885381	-	Contig
885382	-	Contig
885383	-	Contig
885384	-	Contig
885385	-	Contig
885386	-	Contig
885387	-	Contig
886716	-	Contig
886717	-	Contig
886718	-	Contig
886719	-	Contig
886721	-	Contig
886722	-	Contig
886723	-	Contig
886724	-	Contig
886725	-	Contig
886726	-	Contig
886727	-	Contig
886728	-	Contig
886720	-	Contig
887063	-	Contig
887067	-	Contig
887068	-	Contig
887069	-	Contig
887070	-	Contig
891412	-	Contig
891414	-	Contig
925126	-	Contig
925127	-	Contig
925128	-	Contig
925129	-	Contig
925130	-	Contig
925131	-	Contig
925132	-	Contig
925133	-	Contig
930768	-	Contig
938147	-	Contig
984212	-	Contig
984213	-	Contig
984214	-	Contig
984215	-	Contig
984216	-	Contig
984217	-	Contig
984218	-	Contig
984219	-	Contig
984220	-	Contig
984221	-	Contig
984222	-	Contig
984223	-	Contig
984224	-	Contig
984225	-	Contig
984226	-	Contig
984227	-	Contig
984229	-	Contig
984231	-	Contig
984232	-	Contig
984233	-	Contig
984234	-	Contig
997328	-	Contig
997329	-	Contig
1029984	-	Contig
1079475	-	Contig
1029979	-	Contig
1029985	-	Contig
1029986	-	Contig
1079476	-	Contig
1116477	-	Contig
1262652	-	Contig
1262654	-	Contig
1263410	-	Contig
687914	-	Contig
696865	-	Contig
696867	-	Contig
696866	-	Contig
866914	-	Contig
866915	-	Contig
891420	-	Contig
685040	-	Contig
687915	-	Contig
687860	-	Contig
696870	-	Contig
696864	-	Contig
696869	-	Contig
696868	-	Contig
866919	-	Contig
1275974	-	Contig
1275977	-	Contig
1275976	-	Contig
1275975	-	Contig
1240348	-	Contig
1265673	-	Contig
1265665	-	Contig
1265636	-	Contig
1265657	-	Contig
1265678	-	Contig
1265642	-	Contig
1265611	-	Contig
1265637	-	Contig
1265658	-	Contig
1265679	-	Contig
1265643	-	Contig
1265612	-	Contig
1265638	-	Contig
1265659	-	Contig
1265680	-	Contig
1265613	-	Contig
1265644	-	Contig
1265668	-	Contig
1265614	-	Contig
1265650	-	Contig
1265618	-	Contig
1265639	-	Contig
1265660	-	Contig
1265681	-	Contig
1265645	-	Contig
1265615	-	Contig
1265640	-	Contig
1265661	-	Contig
1265682	-	Contig
1265646	-	Contig
1265616	-	Contig
1265641	-	Contig
1265669	-	Contig
1265617	-	Contig
1265651	-	Contig
1265621	-	Contig
1265647	-	Contig
1265652	-	Contig
1265622	-	Contig
1265648	-	Contig
1265670	-	Contig
1265624	-	Contig
1265653	-	Contig
1265623	-	Contig
1265675	-	Contig
1265625	-	Contig
1265662	-	Contig
1265628	-	Contig
1265655	-	Contig
1265676	-	Contig
1265626	-	Contig
1265663	-	Contig
1265629	-	Contig
1265656	-	Contig
1265677	-	Contig
1265631	-	Contig
1265664	-	Contig
1265630	-	Contig
1265666	-	Contig
1265619	-	Contig
1265632	-	Contig
1265671	-	Contig
1265634	-	Contig
1265667	-	Contig
1265620	-	Contig
1265633	-	Contig
1265672	-	Contig
1265635	-	Contig
1265674	-	Contig
1265627	-	Contig
1072569	-	Contig
1072568	-	Contig
1072570	-	Contig
1072571	-	Contig
1072572	-	Contig
1327958	-	Contig
1352603	-	Contig
1367492	-	Contig
1173882	-	Contig
1137739	-	Contig
1365217	-	Contig
1365218	-	Contig
1247529	-	Contig
1379271	-	Contig
1124952	-	Contig
1124953	-	Contig
1262136	-	Contig
891422	-	Contig
1127355	-	Contig
1124972	-	Contig
1124950	-	Contig
1124951	-	Contig
1124954	-	Contig
891421	-	Contig
891423	-	Contig
1127353	-	Contig
1127354	-	Contig
1124971	-	Contig
1124973	-	Contig
997340	-	Contig
997338	-	Contig
997339	-	Contig
997344	-	Contig
997341	-	Contig
997343	-	Contig
1003187	-	Contig
1003186	-	Contig
997345	-	Contig
1124963	-	Contig
1124906	-	Contig
1124912	-	Contig
749960	-	Contig
935703	-	Contig
997342	-	Contig
1124964	-	Contig
749965	-	Contig
702984	-	Contig
1156551	-	Contig
1124907	-	Contig
1124913	-	Contig
1124914	-	Contig
1124911	-	Contig
1124918	-	Contig
1124915	-	Contig
1124916	-	Contig
1124917	-	Contig
984250	-	Contig
1003189	-	Contig
1124920	-	Contig
1003188	-	Contig
1079471	-	Contig
1003185	-	Contig
1029989	-	Contig
1029990	-	Contig
1124909	-	Contig
1124908	-	Contig
1124910	-	Contig
749962	-	Contig
997336	-	Contig
997337	-	Contig
1029997	-	Contig
1124934	-	Contig
1124935	-	Contig
1037262	-	Contig
702980	-	Contig
1173951	-	Contig
702982	-	Contig
702985	-	Contig
702983	-	Contig
1173950	-	Contig
1173948	-	Contig
1173940	-	Contig
984254	-	Contig
1173938	-	Contig
930770	-	Contig
1029978	-	Contig
935705	-	Contig
1003192	-	Contig
1029982	-	Contig
938141	-	Contig
930773	-	Contig
1124968	-	Contig
1124966	-	Contig
930772	-	Contig
1079469	-	Contig
1124967	-	Contig
938143	-	Contig
1029977	-	Contig
930776	-	Contig
930775	-	Contig
930777	-	Contig
930774	-	Contig
523829	-	Contig
941189	-	Contig
1079470	-	Contig
1124961	-	Contig
997334	-	Contig
997333	-	Contig
997332	-	Contig
1124956	-	Contig
749961	-	Contig
1079473	-	Contig
984237	-	Contig
1124955	-	Contig
1079478	-	Contig
749964	-	Contig
1079477	-	Contig
1124959	-	Contig
1124958	-	Contig
984236	-	Contig
1029980	-	Contig
1079474	-	Contig
945541	-	Contig
1173850	-	Contig
941187	-	Contig
1124933	-	Contig
984235	-	Contig
1124980	-	Contig
1124929	-	Contig
941190	-	Contig
1124928	-	Contig
938142	-	Contig
997330	-	Contig
930771	-	Contig
1124925	-	Contig
1124926	-	Contig
1163747	-	Contig
1173468	-	Contig
1173467	-	Contig
1173463	-	Contig
1124923	-	Contig
1124921	-	Contig
1173798	-	Contig
935702	-	Contig
1124919	-	Contig
1124924	-	Contig
1173780	-	Contig
1196830	-	Contig
1196829	-	Contig
1194158	-	Contig
1194157	-	Contig
1194156	-	Contig
1194153	-	Contig
1194152	-	Contig
1194151	-	Contig
1194150	-	Contig
1194149	-	Contig
1182171	-	Contig
1194159	-	Contig
1124962	-	Contig
1072592	-	Contig
1072595	-	Contig
1072587	-	Contig
1072590	-	Contig
1072594	-	Contig
1072591	-	Contig
1072588	-	Contig
1072589	-	Contig
997335	-	Contig
1072593	-	Contig
1173427	-	Contig
1321366	-	Contig
1323580	-	Contig
1314885	-	Contig
1173929	-	Contig
1173817	-	Contig
1173805	-	Contig
1410918	-	Contig
1410920	-	Contig
1410921	-	Contig
1410923	-	Contig
1410924	-	Contig
1410925	-	Contig
1410926	-	Contig
1410927	-	Contig
1410928	-	Contig
1410930	-	Contig
1410931	-	Contig
1410916	-	Contig
1410919	-	Contig
1410922	-	Contig
1410917	-	Contig
1410929	-	Contig
1410932	-	Contig
1410933	-	Contig
1410937	-	Contig
1410936	-	Contig
1192560	-	Contig
1329901	-	Contig
1347789	-	Contig
1331043	-	Contig
1443995	-	Contig
1429917	-	Contig
1432046	-	Contig
1432047	-	Contig
1430429	-	Contig
1430430	-	Contig
1430431	-	Contig
1430434	-	Contig
1430432	-	Contig
1430436	-	Contig
1430437	-	Contig
1430435	-	Contig
1430438	-	Contig
1430439	-	Contig
1430433	-	Contig
1432048	-	Contig
1054958	-	Contig
1054959	-	Contig
1128966	-	Contig
1029996	-	Contig
1029998	-	Contig
1029999	-	Contig
1030005	-	Contig
1030006	-	Contig
1054950	-	Contig
1054957	-	Contig
1054960	-	Contig
1054963	-	Contig
1054965	-	Contig
1054966	-	Contig
1128955	-	Contig
1128956	-	Contig
1124938	-	Contig
1128957	-	Contig
1124939	-	Contig
1124940	-	Contig
1128958	-	Contig
1128960	-	Contig
1128961	-	Contig
1128962	-	Contig
1128964	-	Contig
1128965	-	Contig
1124943	-	Contig
1124944	-	Contig
1124945	-	Contig
1124946	-	Contig
1124947	-	Contig
1124948	-	Contig
1128967	-	Contig
1128968	-	Contig
1128969	-	Contig
1265654	-	Contig
1236523	-	Contig
1387330	-	Contig
1387331	-	Contig
1387333	-	Contig
1387345	-	Contig
1387339	-	Contig
1387341	-	Contig
1094506	-	Contig
1302616	-	Contig
214092	NC_003143.1	Gapless Chromosome
187410	NC_004088.1	Gapless Chromosome
386656	NC_009381.1	Gapless Chromosome
229193	NC_005810.1	Gapless Chromosome
377628	NC_008149.1	Gapless Chromosome
360102	NC_008150.1	Gapless Chromosome
349746	NC_010159.1	Gapless Chromosome
637382	NC_017154.1	Gapless Chromosome
637385	NC_017160.1	Gapless Chromosome
637386	NC_014029.1	Gapless Chromosome
547048	NC_017265.1	Gapless Chromosome
1035377	NC_017168.1	Gapless Chromosome
412420	-	Scaffold
377628	-	Scaffold
547047	-	Scaffold
547046	-	Scaffold
545431	-	Scaffold
687916	-	Scaffold
1194970	-	Scaffold
755896	-	Scaffold
1330535	-	Scaffold
1330536	-	Scaffold
1330537	-	Scaffold
373665	-	Contig
404218	-	Contig
404217	-	Contig
404216	-	Contig
404215	-	Contig
360099	-	Contig
404214	-	Contig
992128	-	Contig
992131	-	Contig
992132	-	Contig
992133	-	Contig
992134	-	Contig
992135	-	Contig
992136	-	Contig
992139	-	Contig
992140	-	Contig
992142	-	Contig
992143	-	Contig
992127	-	Contig
992129	-	Contig
992130	-	Contig
992137	-	Contig
992138	-	Contig
992141	-	Contig
992144	-	Contig
992145	-	Contig
992146	-	Contig
992147	-	Contig
992150	-	Contig
992153	-	Contig
992155	-	Contig
992156	-	Contig
992157	-	Contig
992158	-	Contig
992159	-	Contig
992160	-	Contig
992161	-	Contig
992163	-	Contig
992164	-	Contig
992165	-	Contig
992167	-	Contig
992168	-	Contig
992169	-	Contig
992171	-	Contig
992172	-	Contig
992173	-	Contig
992174	-	Contig
992175	-	Contig
992178	-	Contig
992179	-	Contig
992180	-	Contig
992181	-	Contig
992183	-	Contig
992185	-	Contig
992148	-	Contig
992149	-	Contig
992151	-	Contig
992152	-	Contig
992154	-	Contig
992162	-	Contig
992166	-	Contig
992170	-	Contig
992176	-	Contig
992177	-	Contig
992182	-	Contig
992184	-	Contig
1159617	-	Contig
755862	-	Contig
755863	-	Contig
755864	-	Contig
755867	-	Contig
755875	-	Contig
755877	-	Contig
755860	-	Contig
755889	-	Contig
755868	-	Contig
755888	-	Contig
755893	-	Contig
755924	-	Contig
755883	-	Contig
755891	-	Contig
755913	-	Contig
755922	-	Contig
755929	-	Contig
755932	-	Contig
755938	-	Contig
755943	-	Contig
755945	-	Contig
755948	-	Contig
755950	-	Contig
755887	-	Contig
360099	-	Contig
755873	-	Contig
755872	-	Contig
755957	-	Contig
755879	-	Contig
755928	-	Contig
755959	-	Contig
755970	-	Contig
1455696	-	Contig
93061	NC_007795.1	Gapless Chromosome
158879	NC_002745.2	Gapless Chromosome
273036	NC_007622.1	Gapless Chromosome
523796	NC_017333.1	Gapless Chromosome
158878	NC_002758.2	Gapless Chromosome
418127	NC_009782.1	Gapless Chromosome
196620	NC_003923.1	Gapless Chromosome
282458	NC_002952.2	Gapless Chromosome
282459	NC_002953.3	Gapless Chromosome
93062	NC_002951.2	Gapless Chromosome
451515	NC_007793.1	Gapless Chromosome
359786	NC_009487.1	Gapless Chromosome
451516	NC_010079.1	Gapless Chromosome
359787	NC_009632.1	Gapless Chromosome
681288	NC_013450.1	Gapless Chromosome
703339	NC_017340.1	Gapless Chromosome
663951	NC_017331.1	Gapless Chromosome
869816	NC_017338.1	Gapless Chromosome
546342	NC_017341.1	Gapless Chromosome
548473	NC_017342.1	Gapless Chromosome
585143	NC_022113.1	Gapless Chromosome
1006543	NC_017347.1	Gapless Chromosome
685039	NC_017337.1	Gapless Chromosome
985002	NC_016941.1	Gapless Chromosome
1118959	NC_016928.1	Gapless Chromosome
985006	NC_017349.1	Gapless Chromosome
1123523	NC_017351.1	Gapless Chromosome
1028799	NC_016912.1	Gapless Chromosome
889933	NC_017343.1	Gapless Chromosome
1074252	NC_017763.1	Gapless Chromosome
1229492	NC_018608.1	Gapless Chromosome
1074919	NC_020533.1	Gapless Chromosome
1074919	NC_020566.1	Gapless Chromosome
1074919	NC_020568.1	Gapless Chromosome
1323661	NC_021554.1	Gapless Chromosome
1321369	NC_021670.1	Gapless Chromosome
1392476	NC_022222.1	Gapless Chromosome
1193576	NC_022226.1	Gapless Chromosome
1201010	NC_022442.1	Gapless Chromosome
1194085	NC_022443.1	Gapless Chromosome
1406863	NC_022604.1	Gapless Chromosome
1458279	-	Gapless Chromosome
1280	-	Gapless Chromosome
1280	-	Gapless Chromosome
46170	-	Gapless Chromosome
1155084	NC_017673.1	Chromosome with gaps
1305598	NC_021059.1	Chromosome with gaps
548470	NZ_CM000952.1	Chromosome
862516	-	Scaffold
548475	-	Scaffold
450394	-	Scaffold
548474	-	Scaffold
585145	-	Scaffold
585146	-	Scaffold
585153	-	Scaffold
585158	-	Scaffold
585149	-	Scaffold
585151	-	Scaffold
585152	-	Scaffold
585155	-	Scaffold
585156	-	Scaffold
585159	-	Scaffold
585160	-	Scaffold
585161	-	Scaffold
585157	-	Scaffold
585144	-	Scaffold
585148	-	Scaffold
585150	-	Scaffold
585147	-	Scaffold
585154	-	Scaffold
762962	-	Scaffold
754025	-	Scaffold
754026	-	Scaffold
1163749	-	Scaffold
1134842	-	Scaffold
1156995	-	Scaffold
1157003	-	Scaffold
1156999	-	Scaffold
1156996	-	Scaffold
1157000	-	Scaffold
1156994	-	Scaffold
1157002	-	Scaffold
1157001	-	Scaffold
1156998	-	Scaffold
1157004	-	Scaffold
1158507	-	Scaffold
1157005	-	Scaffold
1157006	-	Scaffold
1157007	-	Scaffold
1158508	-	Scaffold
1157008	-	Scaffold
1157009	-	Scaffold
1158509	-	Scaffold
1157010	-	Scaffold
1157011	-	Scaffold
1224919	-	Scaffold
1158510	-	Scaffold
1158511	-	Scaffold
1157012	-	Scaffold
1158512	-	Scaffold
1224920	-	Scaffold
1157013	-	Scaffold
1158513	-	Scaffold
1157014	-	Scaffold
1157015	-	Scaffold
1158514	-	Scaffold
1224921	-	Scaffold
1158515	-	Scaffold
1224922	-	Scaffold
1158516	-	Scaffold
1157016	-	Scaffold
1158517	-	Scaffold
1157017	-	Scaffold
1157018	-	Scaffold
1224923	-	Scaffold
1158518	-	Scaffold
1157019	-	Scaffold
1224924	-	Scaffold
1224925	-	Scaffold
1224926	-	Scaffold
1158520	-	Scaffold
1224927	-	Scaffold
1158521	-	Scaffold
1224928	-	Scaffold
1157020	-	Scaffold
1157021	-	Scaffold
1157022	-	Scaffold
1157023	-	Scaffold
1158522	-	Scaffold
1157024	-	Scaffold
1157025	-	Scaffold
1158523	-	Scaffold
1158524	-	Scaffold
1158525	-	Scaffold
1157026	-	Scaffold
1158526	-	Scaffold
1158527	-	Scaffold
1158528	-	Scaffold
1157027	-	Scaffold
1158529	-	Scaffold
1224929	-	Scaffold
1157028	-	Scaffold
1224930	-	Scaffold
1158530	-	Scaffold
1157029	-	Scaffold
1158531	-	Scaffold
1157030	-	Scaffold
1224931	-	Scaffold
1224932	-	Scaffold
1157031	-	Scaffold
